alphadk|Some Australian guy that developed this bot.$Use !report to tell me stuff|yellow|AlphaDK|Player
spd def 1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
spd def +1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
spd def+1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
speed def 1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
speed def +1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
speed def+1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
speed defense 1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
speed defense +1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
speed defense+1|Grants Spd/Def+1.|orange|Spd Def 1|A Skill
spd def 2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
spd def +2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
spd def+2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed def 2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed def +2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed def+2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed defense 2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed defense +2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed defense+2|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
spd def|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed def|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed defense|Grants Spd/Def+2.|orange|Spd Def 2|A Skill
speed +1|Grants Spd+1.|orange|Speed +1|A Skill & Sacred Seal
speed+1|Grants Spd+1.|orange|Speed +1|A Skill & Sacred Seal
speed 1|Grants Spd+1.|orange|Speed +1|A Skill & Sacred Seal
spd +1|Grants Spd+1.|orange|Speed +1|A Skill & Sacred Seal
spd+1|Grants Spd+1.|orange|Speed +1|A Skill & Sacred Seal
spd 1|Grants Spd+1.|orange|Speed +1|A Skill & Sacred Seal
speed +2|Grants Spd+2.|orange|Speed +2|A Skill & Sacred Seal
speed+2|Grants Spd+2.|orange|Speed +2|A Skill & Sacred Seal
speed 2|Grants Spd+2.|orange|Speed +2|A Skill & Sacred Seal
spd +2|Grants Spd+2.|orange|Speed +2|A Skill & Sacred Seal
spd+2|Grants Spd+2.|orange|Speed +2|A Skill & Sacred Seal
spd 2|Grants Spd+2.|orange|Speed +2|A Skill & Sacred Seal
speed +3|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
speed+3|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
speed 3|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
spd +3|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
spd+3|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
spd 3|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
speed|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
spd|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
speed plus|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
spd plus|Grants Spd+3.|orange|Speed +3|A Skill & Sacred Seal
spd res 1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
spd res +1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
spd res+1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
speed res 1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
speed res +1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
speed res+1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
speed resistance 1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
speed resistance +1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
speed resistance+1|Grants Spd/Res+1.|orange|Spd Res 1|A Skill
spd res 2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
spd res +2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
spd res+2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed res 2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed res +2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed res+2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed resistance 2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed resistance +2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed resistance+2|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
spd res|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed res|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
speed resistance|Grants Spd/Res+2.|orange|Spd Res 2|A Skill
steady blow 1|If unit initiates combat, unit granted Spd/Def+2 during battle.|orange|Steady Blow 1|A Skill
steady blow 2|If unit initiates combat, unit granted Spd/Def+4 during battle.|orange|Steady Blow 2|A Skill
steady blow|If unit initiates combat, unit granted Spd/Def+4 during battle.|orange|Steady Blow 2|A Skill
steady breath|If attacked, unit granted Def+4 during combat; also gains Special cooldown charge +1.$(If using other similar skill, only highest value applied.)|orange|Steady Breath|A Skill
steady stance 1|Grants Def+2 during combat when this unit is attacked.|orange|Steady Stance 1|A Skill
steady stance 2|Grants Def+4 during combat when this unit is attacked.|orange|Steady Stance 2|A Skill
steady stance 3|Grants Def+6 during combat when this unit is attacked.|orange|Steady Stance 3|A Skill
steady stance|Grants Def+6 during combat when this unit is attacked.|orange|Steady Stance 3|A Skill
sturdy blow 1|Grants Atk/Def+2 during combat if unit initiates combat.|orange|Sturdy Blow 1|A Skill
sturdy blow 2|Grants Atk/Def+4 during combat if unit initiates combat.|orange|Sturdy Blow 2|A Skill
sturdy blow|Grants Atk/Def+4 during combat if unit initiates combat.|orange|Sturdy Blow 2|A Skill
svalinn shield|Neutralizes "effective against" bonuses.|orange|Svalinn Shield|A Skill
swift sparrow 1|If unit initiates combat, unit granted Atk/Spd+2 during battle.|orange|Swift Sparrow 1|A Skill
swift sparrow 2|If unit initiates combat, unit granted Atk/Spd+4 during battle.|orange|Swift Sparrow 2|A Skill
swift sparrow|If unit initiates combat, unit granted Atk/Spd+4 during battle.|orange|Swift Sparrow 2|A Skill
swift strike 1|If unit initiates combat, unit granted Spd/Res+2 during battle.|orange|Swift Strike 1|A Skill
swift strike 2|If unit initiates combat, unit granted Spd/Res+4 during battle.|orange|Swift Strike 2|A Skill
swift strike|If unit initiates combat, unit granted Spd/Res+4 during battle.|orange|Swift Strike 2|A Skill
triangle adept 1|Gives Atk+10% if weapon-triangle advantage, Atk-10% if disadvantage.|orange|Triangle Adept 1|A Skill
triangle adept 2|Gives Atk+15% if weapon-triangle advantage, Atk-15% if disadvantage.|orange|Triangle Adept 2|A Skill
triangle adept 3|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|orange|Triangle Adept 3|A Skill
triangle adept|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|orange|Triangle Adept 3|A Skill
ta|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|orange|Triangle Adept 3|A Skill
ta2|Gives Atk+15% if weapon-triangle advantage, Atk-15% if disadvantage.|orange|Triangle Adept 2|A Skill
ta3|Gives Atk+20% if weapon-triangle advantage, Atk-20% if disadvantage.|orange|Triangle Adept 3|A Skill
warding blow 1|Grants Res+2 during combat if unit initiates attack.|orange|Warding Blow 1|A Skill
warding blow 2|Grants Res+4 during combat if unit initiates attack.|orange|Warding Blow 2|A Skill
warding blow 3|Grants Res+6 during combat if unit initiates attack.|orange|Warding Blow 3|A Skill
warding blow|Grants Res+6 during combat if unit initiates attack.|orange|Warding Blow 3|A Skill
water boost 1|If unit has at least 3 more HP than enemy at the start of combat, unit receives Res+2 during combat.|orange|Water Boost 1|A Skill
water boost 2|If unit has at least 3 more HP than enemy at the start of combat, unit receives Res+4 during combat.|orange|Water Boost 2|A Skill
water boost 3|If unit has at least 3 more HP than enemy at the start of combat, unit receives Res+6 during combat.|orange|Water Boost 3|A Skill
water boost|If unit has at least 3 more HP than enemy at the start of combat, unit receives Res+6 during combat.|orange|Water Boost 3|A Skill
wind boost 1|If unit has at least 3 more HP than enemy at the start of combat, unit receives Spd+2 during combat.|orange|Wind Boost 1|A Skill
wind boost 2|If unit has at least 3 more HP than enemy at the start of combat, unit receives Spd+4 during combat.|orange|Wind Boost 2|A Skill
wind boost 3|If unit has at least 3 more HP than enemy at the start of combat, unit receives Spd+6 during combat.|orange|Wind Boost 3|A Skill
wind boost|If unit has at least 3 more HP than enemy at the start of combat, unit receives Spd+6 during combat.|orange|Wind Boost 3|A Skill
axebreaker 1|If unit's HP >= 90% in combat against an axe user, unit makes a follow-up attack and foe cannot.|orange|Axebreaker 1|B Skill
axebreaker 2|If unit's HP >= 70% in combat against an axe user, unit makes a follow-up attack and foe cannot.|orange|Axebreaker 2|B Skill
axebreaker 3|If unit's HP >= 50% in combat against an axe user, unit makes a follow-up attack and foe cannot.|orange|Axebreaker 3|B Skill
axebreaker|If unit's HP >= 50% in combat against an axe user, unit makes a follow-up attack and foe cannot.|orange|Axebreaker 3|B Skill
beorc's blessing|If foe is cavalry or flier type, foe's bonuses (from skills like Fortify, Rally, etc.) are nullified during combat. (Skill cannot be inherited.)|orange|Beorc's Blessing|B Skill
beorcs blessing|If foe is cavalry or flier type, foe's bonuses (from skills like Fortify, Rally, etc.) are nullified during combat. (Skill cannot be inherited.)|orange|Beorc's Blessing|B Skill
blaze dance 1|If Sing or Dance is used, target also granted Atk+2.|orange|Blaze Dance 1|B Skill
blaze dance 2|If Sing or Dance is used, target also granted Atk+3.|orange|Blaze Dance 2|B Skill
blaze dance 3|If Sing or Dance is used, target also granted Atk+4.|orange|Blaze Dance 3|B Skill
blaze dance|If Sing or Dance is used, target also granted Atk+4.|orange|Blaze Dance 3|B Skill
420 dance|If Sing or Dance is used, target also granted Atk+4.|orange|Blaze Dance 3|B Skill
just blaze dance|If Sing or Dance is used, target also granted Atk+4.|orange|Blaze Dance 3|B Skill
b tomebreaker 1|If unit's HP >= 90% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 1|B Skill
blue tomebreaker 1|If unit's HP >= 90% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 1|B Skill
b tomebreaker 2|If unit's HP >= 70% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 2|B Skill
blue tomebreaker 2|If unit's HP >= 70% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 2|B Skill
b tomebreaker 3|If unit's HP >= 50% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 3|B Skill
blue tomebreaker 3|If unit's HP >= 50% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 3|B Skill
b tomebreaker|If unit's HP >= 50% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 3|B Skill
blue tomebreaker|If unit's HP >= 50% in combat against a blue tome user, unit makes a follow-up attack and foe cannot.|orange|B Tomebreaker 3|B Skill
bowbreaker 1|If unit's HP >= 90% in combat against a bow user, unit makes a follow-up attack and foe cannot.|orange|Bowbreaker 1|B Skill
bowbreaker 2|If unit's HP >= 70% in combat against a bow user, unit makes a follow-up attack and foe cannot.|orange|Bowbreaker 2|B Skill
bowbreaker 3|If unit's HP >= 50% in combat against a bow user, unit makes a follow-up attack and foe cannot.|orange|Bowbreaker 3|B Skill
bowbreaker|If unit's HP >= 50% in combat against a bow user, unit makes a follow-up attack and foe cannot.|orange|Bowbreaker 3|B Skill
brash assault 1|Unit automatically makes a follow-up when at HP <= 30% and attacking a foe that can counter.|orange|Brash Assault 1|B Skill & Sacred Seal
brash assault 2|Unit automatically makes a follow-up when at HP <= 40% and attacking a foe that can counter.|orange|Brash Assault 2|B Skill & Sacred Seal
brash assault 3|Unit automatically makes a follow-up when at HP <= 50% and attacking a foe that can counter.|orange|Brash Assault 3|B Skill & Sacred Seal
brash assault|Unit automatically makes a follow-up when at HP <= 50% and attacking a foe that can counter.|orange|Brash Assault 3|B Skill & Sacred Seal
cancel affinity 1|Any weapon triangle affinity granted by unit's skills is negated. Also negates any weapon triangle affinity granted by foe's skills.|orange|Cancel Affinity 1|B Skill
cancel affinity 2|Any weapon triangle affinity granted by unit's skills is negated. If affinity disadvantage exists, weapon triangle affinity granted by foe's skills is negated.|orange|Cancel Affinity 2|B Skill
cancel affinity 3|Any weapon triangle affinity granted by unit's skills is negated. If affinity disadvantage exists, weapon triangle affinity granted by foe's skills is reversed.|orange|Cancel Affinity 3|B Skill
cancel affinity|Any weapon triangle affinity granted by unit's skills is negated. If affinity disadvantage exists, weapon triangle affinity granted by foe's skills is reversed.|orange|Cancel Affinity 3|B Skill
crusader's ward|If unit receives consecutive attack from a foe 2 spaces away, damage from second attack onward reduced by 80%. (Skill cannot be inherited.)|orange|Crusader's Ward|B Skill
crusaders ward|If unit receives consecutive attack from a foe 2 spaces away, damage from second attack onward reduced by 80%. (Skill cannot be inherited.)|orange|Crusader's Ward|B Skill
daggerbreaker 1|If unit's HP >= 90% in combat against a dagger user, unit makes a follow-up attack and foe cannot.|orange|Daggerbreaker 1|B Skill
daggerbreaker 2|If unit's HP >= 70% in combat against a dagger user, unit makes a follow-up attack and foe cannot.|orange|Daggerbreaker 2|B Skill
daggerbreaker 3|If unit's HP >= 50% in combat against a dagger user, unit makes a follow-up attack and foe cannot.|orange|Daggerbreaker 3|B Skill
dagger breaker|If unit's HP >= 50% in combat against a dagger user, unit makes a follow-up attack and foe cannot.|orange|Daggerbreaker 3|B Skill
daggerbreaker|If unit's HP >= 50% in combat against a dagger user, unit makes a follow-up attack and foe cannot.|orange|Daggerbreaker 3|B Skill
dazzling staff 1|If unit has 100% HP at the start of combat, the enemy cannot counterattack.|orange|Dazzling Staff 1|B Skill
dazzling staff 2|If unit has >= 50% HP at the start of combat, the enemy cannot counterattack.|orange|Dazzling Staff 2|B Skill
dazzling staff 3|The enemy cannot counterattack.|orange|Dazzling Staff 3|B Skill
dazzling staff|The enemy cannot counterattack.|orange|Dazzling Staff 3|B Skill
desperation 1|If unit initiates combat with HP <= 25%, follow-up attacks occur immediately after unit's attack.|orange|Desperation 1|B Skill
desperation 2|If unit initiates combat with HP <= 50%, follow-up attacks occur immediately after unit's attack.|orange|Desperation 2|B Skill
desperation 3|If unit initiates combat with HP <= 75%, follow-up attacks occur immediately after unit's attack.|orange|Desperation 3|B Skill
desperation|If unit initiates combat with HP <= 75%, follow-up attacks occur immediately after unit's attack.|orange|Desperation 3|B Skill
desp 3|If unit initiates combat with HP <= 75%, follow-up attacks occur immediately after unit's attack.|orange|Desperation 3|B Skill
desp|If unit initiates combat with HP <= 75%, follow-up attacks occur immediately after unit's attack.|orange|Desperation 3|B Skill
despacito|Overrated song that doesn't deserve #1 on YouTube|red|Despacito|Song
gangnam style|The true music video that deserves #1 most viewed video on YouTube.|yellow|op|Song
drag back|If unit initiates attack, the unit moves 1 space away after combat. Foe moves into unit's previous space.|orange|Drag Back|B Skill
escape route 1|Enables unit whose own HP is <= 30% to warp adjacent to any ally.|orange|Escape Route 1|B Skill
escape route 2|Enables unit whose own HP is <= 40% to warp adjacent to any ally.|orange|Escape Route 2|B Skill
escape route 3|Enables unit whose own HP is <= 50% to warp adjacent to any ally.|orange|Escape Route 3|B Skill
escape route|Enables unit whose own HP is <= 50% to warp adjacent to any ally.|orange|Escape Route 3|B Skill
flier formation 1|If unit has 100% HP, unit can move to a space adjacent to a flier ally within 2 spaces.|orange|Flier Formation 1|B Skill
flier formation 2|If unit has <= 50% HP, unit can move to a space adjacent to a flier ally within 2 spaces.|orange|Flier Formation 2|B Skill
flier formation 3|Unit can move to a space adjacent to a flier ally within 2 spaces.|orange|Flier Formation 3|B Skill
flier formation|Unit can move to a space adjacent to a flier ally within 2 spaces.|orange|Flier Formation 3|B Skill
follow-up ring|Unit makes a guaranteed follow-up attack when unit's HP >= 50% at start of combat. (Skill cannot be inherited.)|orange|Follow-Up Ring|B Skill
follow up ring|Unit makes a guaranteed follow-up attack when unit's HP >= 50% at start of combat. (Skill cannot be inherited.)|orange|Follow-Up Ring|B Skill
followup ring|Unit makes a guaranteed follow-up attack when unit's HP >= 50% at start of combat. (Skill cannot be inherited.)|orange|Follow-Up Ring|B Skill
gale dance 1|If Sing or Dance is used, target also granted Spd+2.|orange|Gale Dance 1|B Skill
gale dance 2|If Sing or Dance is used, target also granted Spd+3.|orange|Gale Dance 2|B Skill
gale dance 3|If Sing or Dance is used, target also granted Spd+4.|orange|Gale Dance 3|B Skill
gale dance|If Sing or Dance is used, target also granted Spd+4.|orange|Gale Dance 3|B Skill
geyser dance 1|If Sing or Dance is used, target also granted Def/Res+3.|orange|Geyser Dance 1|B Skill
geyser dance 2|If Sing or Dance is used, target also granted Def/Res+4.|orange|Geyser Dance 2|B Skill
geyser dance|If Sing or Dance is used, target also granted Def/Res+4.|orange|Geyser Dance 2|B Skill
g tomebreaker 1|If unit's HP >= 90% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 1|B Skill
green tomebreaker 1|If unit's HP >= 90% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 1|B Skill
g tomebreaker 2|If unit's HP >= 70% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 2|B Skill
green tomebreaker 2|If unit's HP >= 70% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 2|B Skill
g tomebreaker 3|If unit's HP >= 50% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 3|B Skill
green tomebreaker 3|If unit's HP >= 50% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 3|B Skill
g tomebreaker|If unit's HP >= 50% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 3|B Skill
green tomebreaker|If unit's HP >= 50% in combat against a green tome user, unit makes a follow-up attack and foe cannot.|orange|G Tomebreaker 3|B Skill
guard 1|If unit's HP is 100% at start of combat, enemy is inflicted with Special cooldown charge-1. (If using similar skill, only highest value applied.)|orange|Guard 1|B Skill
